date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:54:40	2280/2280	---M--	200	added ('OK')	image/png	etag:%228e8-6031d8bf3ea82%22	https://html.vecurosoft.com/kundax/demo/assets/img/shape/cloud-2.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/shape/cloud-2.png	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:40	3740/3740	---M--	200	added ('OK')	image/png	etag:%22e9c-6031d8b7d052f%22	https://html.vecurosoft.com/kundax/demo/assets/img/icon/butterfly-3.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/icon/butterfly-3.png	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:40	3585/3585	---M--	200	added ('OK')	image/png	etag:%22e01-6031d8b9e5862%22	https://html.vecurosoft.com/kundax/demo/assets/img/icon/rocket.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/icon/rocket.png	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:40	27091/27091	---M--	200	added ('OK')	image/png	etag:%2269d3-6031d8c01679c%22	https://html.vecurosoft.com/kundax/demo/assets/img/shape/rainbow-star.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/shape/rainbow-star.png	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:41	3791/3791	---M--	200	added ('OK')	image/png	etag:%22ecf-6031d8b959e05%22	https://html.vecurosoft.com/kundax/demo/assets/img/icon/note.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/icon/note.png	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:41	2244/2244	---M--	200	added ('OK')	image/png	etag:%228c4-6031d8b7b3070%22	https://html.vecurosoft.com/kundax/demo/assets/img/icon/bird.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/icon/bird.png	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:41	2265/2265	---M--	200	added ('OK')	image/png	etag:%228d9-6031d8c0b2b99%22	https://html.vecurosoft.com/kundax/demo/assets/img/team/t-mask.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/team/t-mask.png	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:41	24019/24019	---M--	200	added ('OK')	image/jpeg	etag:%225dd3-6031d8c087c1a%22	https://html.vecurosoft.com/kundax/demo/assets/img/team/t-1.jpg	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/team/t-1.jpg	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:42	25451/25451	---M--	200	added ('OK')	image/jpeg	etag:%22636b-6031d8c087c1a%22	https://html.vecurosoft.com/kundax/demo/assets/img/team/t-2.jpg	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/team/t-2.jpg	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:42	25964/25964	---M--	200	added ('OK')	image/jpeg	etag:%22656c-6031d8c0a02b9%22	https://html.vecurosoft.com/kundax/demo/assets/img/team/t-3.jpg	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/team/t-3.jpg	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:42	23158/23158	---M--	200	added ('OK')	image/jpeg	etag:%225a76-6031d8c0a1259%22	https://html.vecurosoft.com/kundax/demo/assets/img/team/t-4.jpg	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/team/t-4.jpg	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:42	1807/1807	---M--	200	added ('OK')	image/png	etag:%2270f-6031d8b8031ae%22	https://html.vecurosoft.com/kundax/demo/assets/img/icon/car-2.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/icon/car-2.png	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:43	2273/2273	---M--	200	added ('OK')	image/png	etag:%228e1-6031d8bb6b2b9%22	https://html.vecurosoft.com/kundax/demo/assets/img/icon/sun.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/icon/sun.png	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:43	2949/2949	---M--	200	added ('OK')	image/png	etag:%22b85-6031d8b941766%22	https://html.vecurosoft.com/kundax/demo/assets/img/icon/math-1.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/icon/math-1.png	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:43	8655/8655	---M--	200	added ('OK')	image/png	etag:%2221cf-6031d8b9d1fe3%22	https://html.vecurosoft.com/kundax/demo/assets/img/icon/rainbow-cloud.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/icon/rainbow-cloud.png	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:43	6278/6278	---M--	200	added ('OK')	image/png	etag:%221886-6031d8b7d534f%22	https://html.vecurosoft.com/kundax/demo/assets/img/icon/butterfly-4.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/icon/butterfly-4.png	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:44	31687/31687	---M--	200	added ('OK')	image/jpeg	etag:%227bc7-6031d8b3e46c7%22	https://html.vecurosoft.com/kundax/demo/assets/img/blog/blog-1.jpg	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/blog/blog-1.jpg	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:44	42258/42258	---M--	200	added ('OK')	image/jpeg	etag:%22a512-6031d8b3e94e7%22	https://html.vecurosoft.com/kundax/demo/assets/img/blog/blog-2.jpg	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/blog/blog-2.jpg	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:44	30415/30415	---M--	200	added ('OK')	image/jpeg	etag:%2276cf-6031d8b3f6fa6%22	https://html.vecurosoft.com/kundax/demo/assets/img/blog/blog-3.jpg	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/blog/blog-3.jpg	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:44	25060/25060	---M--	200	added ('OK')	image/jpeg	etag:%2261e4-6031d8b3fbdc6%22	https://html.vecurosoft.com/kundax/demo/assets/img/blog/blog-4.jpg	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/blog/blog-4.jpg	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:44	2546/2546	---M--	200	added ('OK')	image/png	etag:%229f2-6031d8b78deb0%22	https://html.vecurosoft.com/kundax/demo/assets/img/icon/apple.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/icon/apple.png	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:45	2221/2221	---M--	200	added ('OK')	image/png	etag:%228ad-6031d8b9fbfc2%22	https://html.vecurosoft.com/kundax/demo/assets/img/icon/ruler.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/icon/ruler.png	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:45	3383/3383	---M--	200	added ('OK')	image/png	etag:%22d37-6031d8b84870c%22	https://html.vecurosoft.com/kundax/demo/assets/img/icon/cloud-3.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/icon/cloud-3.png	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:45	1159/1159	---M--	200	added ('OK')	image/png	etag:%22487-6031d8b947526%22	https://html.vecurosoft.com/kundax/demo/assets/img/icon/math-2.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/icon/math-2.png	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:45	67203/67203	---M--	200	added ('OK')	image/png	etag:%2210683-6031d8b30f88c%22	https://html.vecurosoft.com/kundax/demo/assets/img/bg/footer-1.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/bg/footer-1.png	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:45	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Jul%202024%2012:54:45%20GMT	https://html.vecurosoft.com/kundax/demo/about-us.html	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/about-us.html	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:46	196/196	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Jul%202024%2012:54:45%20GMT	https://html.vecurosoft.com/kundax/demo/team.html	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/team.html	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:46	3284/3284	---M--	200	added ('OK')	image/png	etag:%22cd4-6031d8bb54b59%22	https://html.vecurosoft.com/kundax/demo/assets/img/icon/sun-3.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/icon/sun-3.png	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:46	2848/2848	---M--	200	added ('OK')	image/png	etag:%22b20-6031d8b7f280e%22	https://html.vecurosoft.com/kundax/demo/assets/img/icon/butterfly.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/icon/butterfly.png	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:46	2343/2343	---M--	200	added ('OK')	image/png	etag:%22927-6031d8b7e6c8e%22	https://html.vecurosoft.com/kundax/demo/assets/img/icon/butterfly-sm.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/icon/butterfly-sm.png	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:47	89495/89495	---M-Z	200	added ('OK')	application/javascript	etag:%2215d97-6031d8aa429e1-gzip%22	https://html.vecurosoft.com/kundax/demo/assets/js/jquery-3.5.0.min.js	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/js/jquery-3.5.0.min.js	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:47	42713/42713	---M-Z	200	added ('OK')	application/javascript	etag:%22a6d9-6031d8aa7f2a0-gzip%22	https://html.vecurosoft.com/kundax/demo/assets/js/slick.min.js	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/js/slick.min.js	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:47	80683/80683	---M-Z	200	added ('OK')	application/javascript	etag:%2213b2b-6031d8aa216a2-gzip%22	https://html.vecurosoft.com/kundax/demo/assets/js/bootstrap.min.js	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/js/bootstrap.min.js	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:47	20219/20219	---M-Z	200	added ('OK')	application/javascript	etag:%224efb-6031d8aa57201-gzip%22	https://html.vecurosoft.com/kundax/demo/assets/js/jquery.magnific-popup.min.js	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/js/jquery.magnific-popup.min.js	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:48	5388/5388	---M-Z	200	added ('OK')	application/javascript	etag:%22150c-6031d8aa2d222-gzip%22	https://html.vecurosoft.com/kundax/demo/assets/js/imagesloaded.pkgd.min.js	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/js/imagesloaded.pkgd.min.js	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:48	34825/34825	---M-Z	200	added ('OK')	application/javascript	etag:%228809-6031d8aa32fe2-gzip%22	https://html.vecurosoft.com/kundax/demo/assets/js/isotope.pkgd.min.js	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/js/isotope.pkgd.min.js	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:48	11185/11185	---M-Z	200	added ('OK')	application/javascript	etag:%222bb1-6031d8aa523e1-gzip%22	https://html.vecurosoft.com/kundax/demo/assets/js/jquery.counterup.min.js	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/js/jquery.counterup.min.js	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:48	11023/11023	---M-Z	200	added ('OK')	application/javascript	etag:%222b0f-6031d8aa6ba20-gzip%22	https://html.vecurosoft.com/kundax/demo/assets/js/parallax.min.js	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/js/parallax.min.js	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:48	4934/4934	---M-Z	200	added ('OK')	application/javascript	etag:%221346-6031d8aa80240-gzip%22	https://html.vecurosoft.com/kundax/demo/assets/js/vscustom-carousel.min.js	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/js/vscustom-carousel.min.js	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:49	21853/21853	---M-Z	200	added ('OK')	application/javascript	etag:%22555d-6031d8aa44921-gzip%22	https://html.vecurosoft.com/kundax/demo/assets/js/jquery-ui.min.js	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/js/jquery-ui.min.js	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:49	7901/7901	---M-Z	200	added ('OK')	application/javascript	etag:%221edd-6031d8aa91b7f-gzip%22	https://html.vecurosoft.com/kundax/demo/assets/js/wow.min.js	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/js/wow.min.js	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:49	2551/2551	---M-Z	200	added ('OK')	application/javascript	etag:%229f7-6031d8aa1d822-gzip%22	https://html.vecurosoft.com/kundax/demo/assets/js/ajax-mail.js	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/js/ajax-mail.js	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:49	20016/20016	---M-Z	200	added ('OK')	application/javascript	etag:%224e30-6031d8aa67ba0-gzip%22	https://html.vecurosoft.com/kundax/demo/assets/js/main.js	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/js/main.js	(from https://html.vecurosoft.com/kundax/demo/index.html)
15:54:50	105252/105252	---M--	200	added ('OK')	font/woff2	etag:%2219b24-6031d8ad4136f%22	https://html.vecurosoft.com/kundax/demo/assets/fonts/fontawesome/fa-brands-400.woff2	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/fonts/fontawesome/fa-brands-400.woff2	(from https://html.vecurosoft.com/kundax/demo/assets/css/fontawesome.min.css)
15:54:50	181500/181500	---M--	200	added ('OK')	font/ttf	etag:%222c4fc-6031d8ad0a870%22	https://html.vecurosoft.com/kundax/demo/assets/fonts/fontawesome/fa-brands-400.ttf	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/fonts/fontawesome/fa-brands-400.ttf	(from https://html.vecurosoft.com/kundax/demo/assets/css/fontawesome.min.css)
15:54:50	399412/399412	---M--	200	added ('OK')	font/woff2	etag:%2261834-6031d8addf6ab%22	https://html.vecurosoft.com/kundax/demo/assets/fonts/fontawesome/fa-duotone-900.woff2	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/fonts/fontawesome/fa-duotone-900.woff2	(from https://html.vecurosoft.com/kundax/demo/assets/css/fontawesome.min.css)
15:54:51	388560/388560	---M--	200	added ('OK')	font/woff2	etag:%225edd0-6031d8ae68228%22	https://html.vecurosoft.com/kundax/demo/assets/fonts/fontawesome/fa-light-300.woff2	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/fonts/fontawesome/fa-light-300.woff2	(from https://html.vecurosoft.com/kundax/demo/assets/css/fontawesome.min.css)
15:54:51	1119916/1119916	---M--	200	added ('OK')	font/ttf	etag:%221116ac-6031d8adcae8c%22	https://html.vecurosoft.com/kundax/demo/assets/fonts/fontawesome/fa-duotone-900.ttf	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/fonts/fontawesome/fa-duotone-900.ttf	(from https://html.vecurosoft.com/kundax/demo/assets/css/fontawesome.min.css)
15:54:51	354424/354424	---M--	200	added ('OK')	font/woff2	etag:%2256878-6031d8aef6b65%22	https://html.vecurosoft.com/kundax/demo/assets/fonts/fontawesome/fa-regular-400.woff2	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/fonts/fontawesome/fa-regular-400.woff2	(from https://html.vecurosoft.com/kundax/demo/assets/css/fontawesome.min.css)
15:54:52	879176/879176	---M--	200	added ('OK')	font/ttf	etag:%22d6a48-6031d8af055c4%22	https://html.vecurosoft.com/kundax/demo/assets/fonts/fontawesome/fa-regular-400.ttf	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/fonts/fontawesome/fa-regular-400.ttf	(from https://html.vecurosoft.com/kundax/demo/assets/css/fontawesome.min.css)
15:54:52	986976/986976	---M--	200	added ('OK')	font/ttf	etag:%22f0f60-6031d8ae3d2a9%22	https://html.vecurosoft.com/kundax/demo/assets/fonts/fontawesome/fa-light-300.ttf	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/fonts/fontawesome/fa-light-300.ttf	(from https://html.vecurosoft.com/kundax/demo/assets/css/fontawesome.min.css)
15:54:52	301680/301680	---M--	200	added ('OK')	font/woff2	etag:%2249a70-6031d8af854a1%22	https://html.vecurosoft.com/kundax/demo/assets/fonts/fontawesome/fa-solid-900.woff2	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/fonts/fontawesome/fa-solid-900.woff2	(from https://html.vecurosoft.com/kundax/demo/assets/css/fontawesome.min.css)
15:54:52	775600/775600	---M--	200	added ('OK')	font/ttf	etag:%22bd5b0-6031d8af59582%22	https://html.vecurosoft.com/kundax/demo/assets/fonts/fontawesome/fa-solid-900.ttf	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/fonts/fontawesome/fa-solid-900.ttf	(from https://html.vecurosoft.com/kundax/demo/assets/css/fontawesome.min.css)
15:54:52	425296/425296	---M--	200	added ('OK')	font/woff2	etag:%2267d50-6031d8afc2d00%22	https://html.vecurosoft.com/kundax/demo/assets/fonts/fontawesome/fa-thin-100.woff2	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/fonts/fontawesome/fa-thin-100.woff2	(from https://html.vecurosoft.com/kundax/demo/assets/css/fontawesome.min.css)
15:54:52	1086840/1086840	---M--	200	added ('OK')	font/ttf	etag:%22109578-6031d8afd07c0%22	https://html.vecurosoft.com/kundax/demo/assets/fonts/fontawesome/fa-thin-100.ttf	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/fonts/fontawesome/fa-thin-100.ttf	(from https://html.vecurosoft.com/kundax/demo/assets/css/fontawesome.min.css)
15:54:53	5004/5004	---M--	200	added ('OK')	font/woff2	etag:%22138c-6031d8afe115f%22	https://html.vecurosoft.com/kundax/demo/assets/fonts/fontawesome/fa-v4compatibility.woff2	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/fonts/fontawesome/fa-v4compatibility.woff2	(from https://html.vecurosoft.com/kundax/demo/assets/css/fontawesome.min.css)
15:54:53	10552/10552	---M--	200	added ('OK')	font/ttf	etag:%222938-6031d8afd463f%22	https://html.vecurosoft.com/kundax/demo/assets/fonts/fontawesome/fa-v4compatibility.ttf	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/fonts/fontawesome/fa-v4compatibility.ttf	(from https://html.vecurosoft.com/kundax/demo/assets/css/fontawesome.min.css)
15:54:54	51281/51281	---M--	200	added ('OK')	image/jpeg	etag:%22c851-6031d8b2a804e%22	https://html.vecurosoft.com/kundax/demo/assets/img/bg/breadcrumb-bg-1.jpg	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/bg/breadcrumb-bg-1.jpg	(from https://html.vecurosoft.com/kundax/demo/blog-details.html)
15:54:54	64210/64210	---M--	200	added ('OK')	image/jpeg	etag:%22fad2-6031d8b4616c4%22	https://html.vecurosoft.com/kundax/demo/assets/img/blog/blog-single.jpg	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/blog/blog-single.jpg	(from https://html.vecurosoft.com/kundax/demo/blog-details.html)
15:54:54	7381/7381	---M--	200	added ('OK')	image/jpeg	etag:%221cd5-6031d8b3c23e8%22	https://html.vecurosoft.com/kundax/demo/assets/img/blog/author-1.jpg	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/blog/author-1.jpg	(from https://html.vecurosoft.com/kundax/demo/blog-details.html)
15:54:54	5075/5075	---M--	200	added ('OK')	image/jpeg	etag:%2213d3-6031d8b3c23e8%22	https://html.vecurosoft.com/kundax/demo/assets/img/blog/author-2.jpg	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/blog/author-2.jpg	(from https://html.vecurosoft.com/kundax/demo/blog-details.html)
15:54:54	2580/2580	---M--	200	added ('OK')	image/jpeg	etag:%22a14-6031d8b4bd382%22	https://html.vecurosoft.com/kundax/demo/assets/img/blog/thumb-1.jpg	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/blog/thumb-1.jpg	(from https://html.vecurosoft.com/kundax/demo/blog-details.html)
15:54:54	2689/2689	---M--	200	added ('OK')	image/jpeg	etag:%22a81-6031d8b4c8f01%22	https://html.vecurosoft.com/kundax/demo/assets/img/blog/thumb-2.jpg	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/blog/thumb-2.jpg	(from https://html.vecurosoft.com/kundax/demo/blog-details.html)
15:54:55	2721/2721	---M--	200	added ('OK')	image/jpeg	etag:%22aa1-6031d8b4cfc61%22	https://html.vecurosoft.com/kundax/demo/assets/img/blog/thumb-3.jpg	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/blog/thumb-3.jpg	(from https://html.vecurosoft.com/kundax/demo/blog-details.html)
15:54:55	21939/21939	---M--	200	added ('OK')	image/jpeg	etag:%2255b3-6031d8b4da841%22	https://html.vecurosoft.com/kundax/demo/assets/img/blog/widget-banner.jpg	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/blog/widget-banner.jpg	(from https://html.vecurosoft.com/kundax/demo/blog-details.html)
15:54:55	3433/3433	---M--	200	added ('OK')	image/png	etag:%22d69-6031d8bf73640%22	https://html.vecurosoft.com/kundax/demo/assets/img/shape/footer-before.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/shape/footer-before.png	(from https://html.vecurosoft.com/kundax/demo/blog-details.html)
15:54:55	2755/2755	---M--	200	added ('OK')	image/png	etag:%22ac3-6031d8b83db2c%22	https://html.vecurosoft.com/kundax/demo/assets/img/icon/cloud-2.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/icon/cloud-2.png	(from https://html.vecurosoft.com/kundax/demo/blog-details.html)
15:54:56	1710/1710	---M--	200	added ('OK')	image/png	etag:%226ae-6031d8b813b4d%22	https://html.vecurosoft.com/kundax/demo/assets/img/icon/car-4.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/icon/car-4.png	(from https://html.vecurosoft.com/kundax/demo/blog-details.html)
15:54:56	50857/50857	---M--	200	added ('OK')	image/jpeg	etag:%22c6a9-6031d8b40d706%22	https://html.vecurosoft.com/kundax/demo/assets/img/blog/blog-big-1.jpg	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/blog/blog-big-1.jpg	(from https://html.vecurosoft.com/kundax/demo/blog.html)
15:54:56	60468/60468	---M--	200	added ('OK')	image/jpeg	etag:%22ec34-6031d8b4163a6%22	https://html.vecurosoft.com/kundax/demo/assets/img/blog/blog-big-2.jpg	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/blog/blog-big-2.jpg	(from https://html.vecurosoft.com/kundax/demo/blog.html)
15:54:57	39301/39301	---M--	200	added ('OK')	image/jpeg	etag:%229985-6031d8b430985%22	https://html.vecurosoft.com/kundax/demo/assets/img/blog/blog-big-3.jpg	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/blog/blog-big-3.jpg	(from https://html.vecurosoft.com/kundax/demo/blog.html)
15:54:57	36761/36761	---M--	200	added ('OK')	image/jpeg	etag:%228f99-6031d8b43b565%22	https://html.vecurosoft.com/kundax/demo/assets/img/blog/blog-big-4.jpg	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/blog/blog-big-4.jpg	(from https://html.vecurosoft.com/kundax/demo/blog.html)
15:54:57	28540/28540	---M--	200	added ('OK')	image/jpeg	etag:%226f7c-6031d8b457a84%22	https://html.vecurosoft.com/kundax/demo/assets/img/blog/blog-big-5.jpg	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/blog/blog-big-5.jpg	(from https://html.vecurosoft.com/kundax/demo/blog.html)
15:54:57	6048/6048	---M--	200	added ('OK')	image/jpeg	etag:%2217a0-6031d8b33986b%22	https://html.vecurosoft.com/kundax/demo/assets/img/bg/hero2-bg.jpg	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/bg/hero2-bg.jpg	(from https://html.vecurosoft.com/kundax/demo/index-2.html)
15:54:57	4717/4717	---M--	200	added ('OK')	image/png	etag:%22126d-6031d8bfb3d7f%22	https://html.vecurosoft.com/kundax/demo/assets/img/shape/hero2-after.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/shape/hero2-after.png	(from https://html.vecurosoft.com/kundax/demo/index-2.html)
15:54:58	63101/63101	---M--	200	added ('OK')	image/png	etag:%22f67d-6031d8b34d0ea%22	https://html.vecurosoft.com/kundax/demo/assets/img/bg/hero2-img-1.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/bg/hero2-img-1.png	(from https://html.vecurosoft.com/kundax/demo/index-2.html)
15:54:58	13541/13541	---M--	200	added ('OK')	image/png	etag:%2234e5-6031d8b33e68b%22	https://html.vecurosoft.com/kundax/demo/assets/img/bg/hero2-cloud.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/bg/hero2-cloud.png	(from https://html.vecurosoft.com/kundax/demo/index-2.html)
15:54:58	119240/119240	---M--	200	added ('OK')	image/png	etag:%221d1c8-6031d8b356d2a%22	https://html.vecurosoft.com/kundax/demo/assets/img/bg/hero2-img-2.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/bg/hero2-img-2.png	(from https://html.vecurosoft.com/kundax/demo/index-2.html)
15:54:58	8542/8542	---M--	200	added ('OK')	image/png	etag:%22215e-6031d8b8d31c9%22	https://html.vecurosoft.com/kundax/demo/assets/img/icon/fire.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/icon/fire.png	(from https://html.vecurosoft.com/kundax/demo/index-2.html)
15:54:59	3148/3148	---M--	200	added ('OK')	image/png	etag:%22c4c-6031d8bb0695b%22	https://html.vecurosoft.com/kundax/demo/assets/img/icon/star-4.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/icon/star-4.png	(from https://html.vecurosoft.com/kundax/demo/index-2.html)
15:54:59	3442/3442	---M--	200	added ('OK')	image/png	etag:%22d72-6031d8b9e2982%22	https://html.vecurosoft.com/kundax/demo/assets/img/icon/rocket-2.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/icon/rocket-2.png	(from https://html.vecurosoft.com/kundax/demo/index-2.html)
15:54:59	8864/8864	---M--	200	added ('OK')	image/png	etag:%2222a0-6031d8b8c9589%22	https://html.vecurosoft.com/kundax/demo/assets/img/icon/emoji-1.png	C:/aaaaaaa/ra2/html.vecurosoft.com/kundax/demo/assets/img/icon/emoji-1.png	(from https://html.vecurosoft.com/kundax/demo/index-2.html)
